ID,Source Port,Destination Port,Sequence Number,Acknowledgment Number,Data Offset,Reserved,Flags,Window Size,Checksum,Urgent Pointer
6625,3724,37832,3870430669,3870406153,8,0,16,8688,1293,0
6626,3724,37832,3870430669,3870406153,8,0,24,8688,47294,0
6627,37832,3724,3870406153,3870430701,8,0,16,8688,394,0
6628,37832,3724,3870406153,3870430701,8,0,24,8688,61620,0
6629,3724,37832,3870430701,3870406158,8,0,16,10136,63799,0
6630,3724,37832,3870430701,3870406158,8,0,24,10136,42167,0
6631,37832,3724,3870406158,3870430893,8,0,16,10136,62637,0
6632,3724,37832,3870430893,3870406158,8,0,17,10136,62288,0
6633,37832,3724,3870406158,3870430894,8,0,17,10136,61926,0
6634,3724,37832,3870430894,3870406159,8,0,16,10136,61636,0
6635,4573,3724,3875211993,0,9,0,2,5792,58554,0
6636,3724,4573,1725645750,3875211994,9,0,18,5792,59778,0
6637,4573,3724,3875211994,1725645751,8,0,16,5792,21,0
6638,4573,3724,3875211994,1725645751,8,0,24,5792,46312,0
6639,3724,4573,1725645751,3875212038,8,0,16,7240,62714,0
6640,3724,4573,1725645751,3875212038,8,0,24,7240,39514,0
6641,4573,3724,3875212038,1725645870,8,0,16,7240,61558,0
6642,4573,3724,3875212038,1725645870,8,0,24,7240,19003,0
6643,3724,4573,1725645870,3875212113,8,0,16,8688,58991,0
6644,3724,4573,1725645870,3875212113,8,0,24,8688,58820,0
6645,4573,3724,3875212113,1725645902,8,0,16,8688,57983,0
6646,4573,3724,3875212113,1725645902,8,0,24,8688,53519,0
6647,3724,4573,1725645902,3875212118,8,0,16,10136,55540,0
6648,3724,4573,1725645902,3875212118,8,0,24,10136,61025,0
6649,4573,3724,3875212118,1725646070,8,0,16,10136,54071,0
6650,3724,4573,1725646070,3875212118,8,0,17,10136,53758,0
6651,4573,3724,3875212118,1725646071,8,0,17,10136,53446,0
6652,3724,4573,1725646071,3875212119,8,0,16,10136,53148,0
6653,2336,3724,3896214179,0,9,0,2,5792,60358,0
6654,3724,2336,1746643998,3896214180,9,0,18,5792,16705,0
6655,2336,3724,3896214180,1746643999,8,0,16,5792,22511,0
6656,2336,3724,3896214180,1746643999,8,0,24,5792,32268,0
6657,3724,2336,1746643999,3896214222,8,0,16,7240,19157,0
6658,3724,2336,1746643999,3896214222,8,0,24,7240,12244,0
6659,2336,3724,3896214222,1746644118,8,0,16,7240,17383,0
6660,2336,3724,3896214222,1746644118,8,0,24,7240,320,0
6661,3724,2336,1746644118,3896214297,8,0,16,8688,14209,0
6662,3724,2336,1746644118,3896214297,8,0,24,8688,59848,0
6663,2336,3724,3896214297,1746644150,8,0,16,8688,12580,0
6664,2336,3724,3896214297,1746644150,8,0,24,8688,8247,0
6665,3724,2336,1746644150,3896214302,8,0,16,10136,10417,0
6666,3724,2336,1746644150,3896214302,8,0,24,10136,53649,0
6667,2336,3724,3896214302,1746644342,8,0,16,10136,7842,0
6668,3724,2336,1746644342,3896214302,8,0,17,10136,7417,0
6669,2336,3724,3896214302,1746644343,8,0,17,10136,7115,0
6670,3724,2336,1746644343,3896214303,8,0,16,10136,6889,0
6671,39404,3724,3887865132,0,9,0,2,5792,51192,0
6672,3724,39404,3887873728,3887865133,9,0,18,5792,48676,0
6673,39404,3724,3887865133,3887873729,8,0,16,5792,54299,0
6674,39404,3724,3887865133,3887873729,8,0,24,5792,13249,0
6675,3724,39404,3887873729,3887865175,8,0,16,7240,51511,0
6676,3724,39404,3887873729,3887865175,8,0,24,7240,44600,0
6677,39404,3724,3887865175,3887873848,8,0,16,7240,49830,0
6678,39404,3724,3887865175,3887873848,8,0,24,7240,32834,0
6679,3724,39404,3887873848,3887865250,8,0,16,8688,46905,0
6680,3724,39404,3887873848,3887865250,8,0,24,8688,27250,0
6681,39404,3724,3887865250,3887873880,8,0,16,8688,45769,0
6682,39404,3724,3887865250,3887873880,8,0,24,8688,41197,0
6683,3724,39404,3887873880,3887865255,8,0,16,10136,43095,0
6684,3724,39404,3887873880,3887865255,8,0,24,10136,21150,0
6685,39404,3724,3887865255,3887874072,8,0,16,10136,41173,0
6686,3724,39404,3887874072,3887865255,8,0,17,10136,40709,0
6687,39404,3724,3887865255,3887874073,8,0,17,10136,40325,0
6688,3724,39404,3887874073,3887865256,8,0,16,10136,40072,0
6689,48145,3724,3889694424,0,9,0,2,5792,28286,0
6690,3724,48145,3889712575,3889694425,9,0,18,5792,6993,0
6691,48145,3724,3889694425,3889712576,8,0,16,5792,12622,0
6692,48145,3724,3889694425,3889712576,8,0,24,5792,51167,0
6693,3724,48145,3889712576,3889694467,8,0,16,7240,9887,0
6694,3724,48145,3889712576,3889694467,8,0,24,7240,2679,0
6695,48145,3724,3889694467,3889712695,8,0,16,7240,7695,0
6696,48145,3724,3889694467,3889712695,8,0,24,7240,55979,0
6697,3724,48145,3889712695,3889694542,8,0,16,8688,4082,0
6698,3724,48145,3889712695,3889694542,8,0,24,8688,49898,0
6699,48145,3724,3889694542,3889712727,8,0,16,8688,2636,0
6700,48145,3724,3889694542,3889712727,8,0,24,8688,62417,0
6701,3724,48145,3889712727,3889694547,8,0,16,10136,63121,0
6702,3724,48145,3889712727,3889694547,8,0,24,10136,41290,0
6703,48145,3724,3889694547,3889712919,8,0,16,10136,61629,0
6704,3724,48145,3889712919,3889694547,8,0,17,10136,61389,0
6705,48145,3724,3889694547,3889712920,8,0,17,10136,61142,0
6706,3724,48145,3889712920,3889694548,8,0,16,10136,60964,0
6707,53134,3724,3877075509,0,9,0,2,5792,64131,0
6708,3724,53134,1731707954,3877075510,9,0,18,5792,17086,0
6709,53134,3724,3877075510,1731707955,8,0,16,5792,22698,0
6710,53134,3724,3877075510,1731707955,8,0,24,5792,27675,0
6711,3724,53134,1731707955,3877075554,8,0,16,7240,19517,0
6712,3724,53134,1731707955,3877075554,8,0,24,7240,61335,0
6713,53134,3724,3877075554,1731708074,8,0,16,7240,17544,0
6714,53134,3724,3877075554,1731708074,8,0,24,7240,40054,0
6715,3724,53134,1731708074,3877075629,8,0,16,8688,14068,0
6716,3724,53134,1731708074,3877075629,8,0,24,8688,13011,0
6717,53134,3724,3877075629,1731708106,8,0,16,8688,11051,0
6718,53134,3724,3877075629,1731708106,8,0,24,8688,6455,0
6719,3724,53134,1731708106,3877075634,8,0,16,10136,8186,0
6720,3724,53134,1731708106,3877075634,8,0,24,10136,13423,0
6721,53134,3724,3877075634,1731708274,8,0,16,10136,6308,0
6722,3724,53134,1731708274,3877075634,8,0,17,10136,6047,0
6723,53134,3724,3877075634,1731708275,8,0,17,10136,5765,0
6724,3724,53134,1731708275,3877075635,8,0,16,10136,5550,0
6725,9783,3724,3858406495,0,9,0,2,5792,12572,0
6726,3724,9783,3858426481,3858406496,9,0,18,5792,31504,0
6727,9783,3724,3858406496,3858426482,8,0,16,5792,36944,0
6728,9783,3724,3858406496,3858426482,8,0,24,5792,28940,0
6729,3724,9783,3858426482,3858406538,8,0,16,7240,33252,0
6730,3724,9783,3858426482,3858406538,8,0,24,7240,26267,0
6731,9783,3724,3858406538,3858426601,8,0,16,7240,31554,0
6732,9783,3724,3858406538,3858426601,8,0,24,7240,14138,0
6733,3724,9783,3858426601,3858406613,8,0,16,8688,27830,0
6734,3724,9783,3858426601,3858406613,8,0,24,8688,7775,0
6735,9783,3724,3858406613,3858426633,8,0,16,8688,25893,0
6736,9783,3724,3858406613,3858426633,8,0,24,8688,20609,0
6737,3724,9783,3858426633,3858406618,8,0,16,10136,21831,0
6738,3724,9783,3858426633,3858406618,8,0,24,10136,44,0
6739,9783,3724,3858406618,3858426825,8,0,16,10136,20273,0
6740,3724,9783,3858426825,3858406618,8,0,17,10136,19614,0
6741,9783,3724,3858406618,3858426826,8,0,17,10136,19070,0
6742,3724,9783,3858426826,3858406619,8,0,16,10136,18796,0
6743,52703,3724,1727461759,0,9,0,2,5792,56322,0
6744,3724,52703,1727470872,1727461760,9,0,18,5792,43078,0
6745,52703,3724,1727461760,1727470873,8,0,16,5792,48725,0
6746,52703,3724,1727461760,1727470873,8,0,24,5792,13982,0
6747,3724,52703,1727470873,1727461804,8,0,16,7240,44698,0
6748,3724,52703,1727470873,1727461804,8,0,24,7240,21129,0
6749,52703,3724,1727461804,1727470992,8,0,16,7240,43004,0
6750,52703,3724,1727461804,1727470992,8,0,24,7240,333,0
6751,3724,52703,1727470992,1727461879,8,0,16,8688,40317,0
6752,3724,52703,1727470992,1727461879,8,0,24,8688,39892,0
6753,52703,3724,1727461879,1727471024,8,0,16,8688,38796,0
6754,52703,3724,1727461879,1727471024,8,0,24,8688,34259,0
6755,3724,52703,1727471024,1727461884,8,0,16,10136,36144,0
6756,3724,52703,1727471024,1727461884,8,0,24,10136,41531,0
6757,52703,3724,1727461884,1727471192,8,0,16,10136,34497,0
6758,3724,52703,1727471192,1727461884,8,0,17,10136,34031,0
6759,52703,3724,1727461884,1727471193,8,0,17,10136,33583,0
6760,3724,52703,1727471193,1727461885,8,0,16,10136,33384,0
6761,56451,3724,3887819307,0,9,0,2,5792,41926,0
6762,3724,56451,1738247202,3887819308,9,0,18,5792,53012,0
6763,56451,3724,3887819308,1738247203,8,0,16,5792,58837,0
6764,56451,3724,3887819308,1738247203,8,0,24,5792,47309,0
6765,3724,56451,1738247203,3887819352,8,0,16,7240,55317,0
6766,3724,56451,1738247203,3887819352,8,0,24,7240,32012,0
6767,56451,3724,3887819352,1738247322,8,0,16,7240,54129,0
6768,56451,3724,3887819352,1738247322,8,0,24,7240,11053,0
6769,3724,56451,1738247322,3887819427,8,0,16,8688,50528,0
6770,3724,56451,1738247322,3887819427,8,0,24,8688,50205,0
6771,56451,3724,3887819427,1738247354,8,0,16,8688,49195,0
6772,56451,3724,3887819427,1738247354,8,0,24,8688,44513,0
6773,3724,56451,1738247354,3887819432,8,0,16,10136,46286,0
6774,3724,56451,1738247354,3887819432,8,0,24,10136,51394,0
6775,56451,3724,3887819432,1738247522,8,0,16,10136,43966,0
6776,3724,56451,1738247522,3887819432,8,0,17,10136,43382,0
6777,56451,3724,3887819432,1738247523,8,0,17,10136,42855,0
6778,3724,56451,1738247523,3887819433,8,0,16,10136,42576,0
6779,22906,3724,1710051727,0,9,0,2,5792,36005,0
6780,3724,22906,3855448203,1710051728,9,0,18,5792,2397,0
6781,22906,3724,1710051728,3855448204,8,0,16,5792,8278,0
6782,22906,3724,1710051728,3855448204,8,0,24,5792,50456,0
6783,3724,22906,3855448204,1710051772,8,0,16,7240,5398,0
6784,3724,22906,3855448204,1710051772,8,0,24,7240,47495,0
6785,22906,3724,1710051772,3855448323,8,0,16,7240,3846,0
6786,22906,3724,1710051772,3855448323,8,0,24,7240,26665,0
6787,3724,22906,3855448323,1710051847,8,0,16,8688,1010,0
6788,3724,22906,3855448323,1710051847,8,0,24,8688,559,0
6789,22906,3724,1710051847,3855448355,8,0,16,8688,64900,0
6790,22906,3724,1710051847,3855448355,8,0,24,8688,60259,0
6791,3724,22906,3855448355,1710051852,8,0,16,10136,61923,0
6792,3724,22906,3855448355,1710051852,8,0,24,10136,1714,0
6793,22906,3724,1710051852,3855448523,8,0,16,10136,60014,0
6794,3724,22906,3855448523,1710051852,8,0,17,10136,59375,0
6795,22906,3724,1710051852,3855448524,8,0,17,10136,58814,0
6796,3724,22906,3855448524,1710051853,8,0,16,10136,58567,0
6797,1691,3724,3899279491,0,9,0,2,5792,18752,0
6798,3724,1691,1749707332,3899279492,9,0,18,5792,16602,0
6799,1691,3724,3899279492,1749707333,8,0,16,5792,22481,0
6800,1691,3724,3899279492,1749707333,8,0,24,5792,58863,0
6801,3724,1691,1749707333,3899279536,8,0,16,7240,19901,0
6802,3724,1691,1749707333,3899279536,8,0,24,7240,61662,0
6803,1691,3724,3899279536,1749707452,8,0,16,7240,17786,0
6804,1691,3724,3899279536,1749707452,8,0,24,7240,40374,0
6805,3724,1691,1749707452,3899279611,8,0,16,8688,14484,0
6806,3724,1691,1749707452,3899279611,8,0,24,8688,13935,0
6807,1691,3724,3899279611,1749707484,8,0,16,8688,12653,0
6808,1691,3724,3899279611,1749707484,8,0,24,8688,7755,0
6809,3724,1691,1749707484,3899279616,8,0,16,10136,9277,0
6810,3724,1691,1749707484,3899279616,8,0,24,10136,14603,0
6811,1691,3724,3899279616,1749707652,8,0,16,10136,7433,0
6812,3724,1691,1749707652,3899279616,8,0,17,10136,7118,0
6813,1691,3724,3899279616,1749707653,8,0,17,10136,6882,0
6814,3724,1691,1749707653,3899279617,8,0,16,10136,6658,0
6815,42867,3724,3864466791,0,9,0,2,5792,42635,0
6816,3724,42867,1719096598,3864466792,9,0,18,5792,61306,0
6817,42867,3724,3864466792,1719096599,8,0,16,5792,1506,0
6818,42867,3724,3864466792,1719096599,8,0,24,5792,37933,0
6819,3724,42867,1719096599,3864466834,8,0,16,7240,63374,0
6820,3724,42867,1719096599,3864466834,8,0,24,7240,56183,0
6821,42867,3724,3864466834,1719096718,8,0,16,7240,61290,0
6822,42867,3724,3864466834,1719096718,8,0,24,7240,44020,0
6823,3724,42867,1719096718,3864466909,8,0,16,8688,57758,0
6824,3724,42867,1719096718,3864466909,8,0,24,8688,37587,0
6825,42867,3724,3864466909,1719096750,8,0,16,8688,55326,0
6826,42867,3724,3864466909,1719096750,8,0,24,8688,50304,0
6827,3724,42867,1719096750,3864466914,8,0,16,10136,51651,0
6828,3724,42867,1719096750,3864466914,8,0,24,10136,30059,0
6829,42867,3724,3864466914,1719096942,8,0,16,10136,50593,0
6830,3724,42867,1719096942,3864466914,8,0,17,10136,50302,0
6831,42867,3724,3864466914,1719096943,8,0,17,10136,50033,0
6832,3724,42867,1719096943,3864466915,8,0,16,10136,49783,0
6833,21805,3724,1727483649,0,9,0,2,5792,3493,0
6834,3724,21805,1727495842,1727483650,9,0,18,5792,30480,0
6835,21805,3724,1727483650,1727495843,8,0,16,5792,36300,0
6836,21805,3724,1727483650,1727495843,8,0,24,5792,37325,0
6837,3724,21805,1727495843,1727483694,8,0,16,7240,32699,0
6838,3724,21805,1727495843,1727483694,8,0,24,7240,9183,0
6839,21805,3724,1727483694,1727495962,8,0,16,7240,31030,0
6840,21805,3724,1727483694,1727495962,8,0,24,7240,53996,0
6841,3724,21805,1727495962,1727483769,8,0,16,8688,28465,0
6842,3724,21805,1727495962,1727483769,8,0,24,8688,28155,0
6843,21805,3724,1727483769,1727495994,8,0,16,8688,27102,0
6844,21805,3724,1727483769,1727495994,8,0,24,8688,22426,0
6845,3724,21805,1727495994,1727483774,8,0,16,10136,24187,0
6846,3724,21805,1727495994,1727483774,8,0,24,10136,29265,0
6847,21805,3724,1727483774,1727496162,8,0,16,10136,21934,0
6848,3724,21805,1727496162,1727483774,8,0,17,10136,21553,0
6849,21805,3724,1727483774,1727496163,8,0,17,10136,21195,0
6850,3724,21805,1727496163,1727483775,8,0,16,10136,21021,0
6851,17380,3724,3896229294,0,9,0,2,5792,26470,0
6852,3724,17380,3896245987,3896229295,9,0,18,5792,59614,0
6853,17380,3724,3896229295,3896245988,8,0,16,5792,65384,0
6854,17380,3724,3896229295,3896245988,8,0,24,5792,15352,0
6855,3724,17380,3896245988,3896229337,8,0,16,7240,62561,0
6856,3724,17380,3896245988,3896229337,8,0,24,7240,55601,0
6857,17380,3724,3896229337,3896246107,8,0,16,7240,60779,0
6858,17380,3724,3896229337,3896246107,8,0,24,7240,43849,0
6859,3724,17380,3896246107,3896229412,8,0,16,8688,57951,0
6860,3724,17380,3896246107,3896229412,8,0,24,8688,38113,0
6861,17380,3724,3896229412,3896246139,8,0,16,8688,56427,0
6862,17380,3724,3896229412,3896246139,8,0,24,8688,51655,0
6863,3724,17380,3896246139,3896229417,8,0,16,10136,53376,0
6864,3724,17380,3896246139,3896229417,8,0,24,10136,31573,0
6865,17380,3724,3896229417,3896246331,8,0,16,10136,51778,0
6866,3724,17380,3896246331,3896229417,8,0,17,10136,51211,0
6867,17380,3724,3896229417,3896246332,8,0,17,10136,50761,0
6868,3724,17380,3896246332,3896229418,8,0,16,10136,50510,0
6869,52614,3724,1743026061,0,9,0,2,5792,33011,0
6870,3724,52614,3888430333,1743026062,9,0,18,5792,359,0
6871,52614,3724,1743026062,3888430334,8,0,16,5792,6027,0
6872,52614,3724,1743026062,3888430334,8,0,24,5792,51577,0
6873,3724,52614,3888430334,1743026106,8,0,16,7240,2843,0
6874,3724,52614,3888430334,1743026106,8,0,24,7240,45157,0
6875,52614,3724,1743026106,3888430453,8,0,16,7240,1582,0
6876,52614,3724,1743026106,3888430453,8,0,24,7240,24404,0
6877,3724,52614,3888430453,1743026181,8,0,16,8688,64208,0
6878,3724,52614,3888430453,1743026181,8,0,24,8688,64077,0
6879,52614,3724,1743026181,3888430485,8,0,16,8688,63229,0
6880,52614,3724,1743026181,3888430485,8,0,24,8688,58841,0
6881,3724,52614,3888430485,1743026186,8,0,16,10136,60856,0
6882,3724,52614,3888430485,1743026186,8,0,24,10136,698,0
6883,52614,3724,1743026186,3888430653,8,0,16,10136,59171,0
6884,3724,52614,3888430653,1743026186,8,0,17,10136,58499,0
6885,52614,3724,1743026186,3888430654,8,0,17,10136,57858,0
6886,3724,52614,3888430654,1743026187,8,0,16,10136,57621,0
6887,13539,3724,3880627966,0,9,0,2,5792,14822,0
6888,3724,13539,3880656886,3880627967,9,0,18,5792,60597,0
6889,13539,3724,3880627967,3880656887,8,0,16,5792,460,0
6890,13539,3724,3880627967,3880656887,8,0,24,5792,13235,0
6891,3724,13539,3880656887,3880628011,8,0,16,7240,63117,0
6892,3724,13539,3880656887,3880628011,8,0,24,7240,39702,0
6893,13539,3724,3880628011,3880657006,8,0,16,7240,61573,0
6894,13539,3724,3880628011,3880657006,8,0,24,7240,18849,0
6895,3724,13539,3880657006,3880628086,8,0,16,8688,58601,0
6896,3724,13539,3880657006,3880628086,8,0,24,8688,58241,0
6897,13539,3724,3880628086,3880657038,8,0,16,8688,57165,0
6898,13539,3724,3880628086,3880657038,8,0,24,8688,52586,0
6899,3724,13539,3880657038,3880628091,8,0,16,10136,54446,0
6900,3724,13539,3880657038,3880628091,8,0,24,10136,60012,0
6901,13539,3724,3880628091,3880657206,8,0,16,10136,52936,0
6902,3724,13539,3880657206,3880628091,8,0,17,10136,52216,0
6903,13539,3724,3880628091,3880657207,8,0,17,10136,51689,0
6904,3724,13539,3880657207,3880628092,8,0,16,10136,51442,0
6905,55719,3724,1709432438,0,9,0,2,5792,42725,0
6906,3724,55719,3854829318,1709432439,9,0,18,5792,46439,0
6907,55719,3724,1709432439,3854829319,8,0,16,5792,52282,0
6908,55719,3724,1709432439,3854829319,8,0,24,5792,50644,0
6909,3724,55719,3854829319,1709432481,8,0,16,7240,49471,0
6910,3724,55719,3854829319,1709432481,8,0,24,7240,42797,0
6911,55719,3724,1709432481,3854829438,8,0,16,7240,48286,0
6912,55719,3724,1709432481,3854829438,8,0,24,7240,31229,0
6913,3724,55719,3854829438,1709432556,8,0,16,8688,45106,0
6914,3724,55719,3854829438,1709432556,8,0,24,8688,25495,0
6915,55719,3724,1709432556,3854829470,8,0,16,8688,43987,0
6916,55719,3724,1709432556,3854829470,8,0,24,8688,39320,0
6917,3724,55719,3854829470,1709432561,8,0,16,10136,41097,0
6918,3724,55719,3854829470,1709432561,8,0,24,10136,19401,0
6919,55719,3724,1709432561,3854829662,8,0,16,10136,39649,0
6920,3724,55719,3854829662,1709432561,8,0,17,10136,38876,0
6921,55719,3724,1709432561,3854829663,8,0,17,10136,38227,0
6922,3724,55719,3854829663,1709432562,8,0,16,10136,37989,0
6923,1611,3724,1705868607,0,9,0,2,5792,18782,0
6924,3724,1611,1705883869,1705868608,9,0,18,5792,57206,0
6925,1611,3724,1705868608,1705883870,8,0,16,5792,62796,0
6926,1611,3724,1705868608,1705883870,8,0,24,5792,16809,0
6927,3724,1611,1705883870,1705868652,8,0,16,7240,58757,0
6928,3724,1611,1705883870,1705868652,8,0,24,7240,35363,0
6929,1611,3724,1705868652,1705883989,8,0,16,7240,57317,0
6930,1611,3724,1705868652,1705883989,8,0,24,7240,14711,0
6931,3724,1611,1705883989,1705868727,8,0,16,8688,54693,0
6932,3724,1611,1705883989,1705868727,8,0,24,8688,54246,0
6933,1611,3724,1705868727,1705884021,8,0,16,8688,53118,0
6934,1611,3724,1705868727,1705884021,8,0,24,8688,48401,0
6935,3724,1611,1705884021,1705868732,8,0,16,10136,50145,0
6936,3724,1611,1705884021,1705868732,8,0,24,10136,55549,0
6937,1611,3724,1705868732,1705884189,8,0,16,10136,48533,0
6938,3724,1611,1705884189,1705868732,8,0,17,10136,47934,0
6939,1611,3724,1705868732,1705884190,8,0,17,10136,47327,0
6940,3724,1611,1705884190,1705868733,8,0,16,10136,47043,0
6941,14294,3724,1708241094,0,9,0,2,5792,12271,0
6942,3724,14294,3857837417,1708241095,9,0,18,5792,38312,0
6943,14294,3724,1708241095,3857837418,8,0,16,5792,43969,0
6944,14294,3724,1708241095,3857837418,8,0,24,5792,20232,0
6945,3724,14294,3857837418,1708241137,8,0,16,7240,39730,0
6946,3724,14294,3857837418,1708241137,8,0,24,7240,32612,0
6947,14294,3724,1708241137,3857837537,8,0,16,7240,37798,0
6948,14294,3724,1708241137,3857837537,8,0,24,7240,20467,0
6949,3724,14294,3857837537,1708241212,8,0,16,8688,34256,0
6950,3724,14294,3857837537,1708241212,8,0,24,8688,14214,0
6951,14294,3724,1708241212,3857837569,8,0,16,8688,32246,0
6952,14294,3724,1708241212,3857837569,8,0,24,8688,26793,0
6953,3724,14294,3857837569,1708241217,8,0,16,10136,27777,0
6954,3724,14294,3857837569,1708241217,8,0,24,10136,6226,0
6955,14294,3724,1708241217,3857837761,8,0,16,10136,26816,0
6956,3724,14294,3857837761,1708241217,8,0,17,10136,26541,0
6957,14294,3724,1708241217,3857837762,8,0,17,10136,26264,0
6958,3724,14294,3857837762,1708241218,8,0,16,10136,26008,0
6959,31961,3724,3891426233,0,9,0,2,5792,20272,0
6960,3724,31961,1741854731,3891426234,9,0,18,5792,45687,0
6961,31961,3724,3891426234,1741854732,8,0,16,5792,51466,0
6962,31961,3724,3891426234,1741854732,8,0,24,5792,24903,0
6963,3724,31961,1741854732,3891426276,8,0,16,7240,47888,0
6964,3724,31961,1741854732,3891426276,8,0,24,7240,40921,0
6965,31961,3724,3891426276,1741854851,8,0,16,7240,46043,0
6966,31961,3724,3891426276,1741854851,8,0,24,7240,29012,0
6967,3724,31961,1741854851,3891426351,8,0,16,8688,43032,0
6968,3724,31961,1741854851,3891426351,8,0,24,8688,23182,0
6969,31961,3724,3891426351,1741854883,8,0,16,8688,41465,0
6970,31961,3724,3891426351,1741854883,8,0,24,8688,36758,0
6971,3724,31961,1741854883,3891426356,8,0,16,10136,38569,0
6972,3724,31961,1741854883,3891426356,8,0,24,10136,16095,0
6973,31961,3724,3891426356,1741855075,8,0,16,10136,35728,0
6974,3724,31961,1741855075,3891426356,8,0,17,10136,35355,0
6975,31961,3724,3891426356,1741855076,8,0,17,10136,35032,0
6976,3724,31961,1741855076,3891426357,8,0,16,10136,34774,0
6977,26355,3724,1728077332,0,9,0,2,5792,16525,0
6978,3724,26355,1728102880,1728077333,9,0,18,5792,18191,0
6979,26355,3724,1728077333,1728102881,8,0,16,5792,23773,0
6980,26355,3724,1728077333,1728102881,8,0,24,5792,61155,0
6981,3724,26355,1728102881,1728077375,8,0,16,7240,21623,0
6982,3724,26355,1728102881,1728077375,8,0,24,7240,14864,0
6983,26355,3724,1728077375,1728103000,8,0,16,7240,20404,0
6984,26355,3724,1728077375,1728103000,8,0,24,7240,3453,0
6985,3724,26355,1728103000,1728077450,8,0,16,8688,17535,0
